Date,Time,93Hz,124Hz,155Hz,186Hz,217Hz,248Hz,279Hz,310Hz,341Hz,372Hz,403Hz,434Hz,465Hz,496Hz,527Hz,558Hz,589Hz,620Hz,651Hz,682Hz,713Hz,744Hz,775Hz,806Hz,837Hz,868Hz,899Hz,930Hz,961Hz,992Hz,1023Hz,1054Hz,1085Hz,1116Hz,1147Hz,1178Hz,1209Hz,1240Hz,1271Hz,1302Hz,1333Hz,1364Hz,1395Hz,1426Hz,1457Hz,1488Hz,1519Hz,1550Hz,1581Hz,1612Hz,1643Hz,1674Hz,1705Hz,1736Hz,1767Hz,1798Hz,1829Hz,1860Hz,1891Hz,1922Hz,1953Hz,1984Hz,
03/08/2020,17:44:40,799,143,69,129,33,25,11,17,8,5,11,9,8,9,4,6,5,5,8,3,4,5,5,5,4,3,4,1,2,4,1,3,4,3,4,4,2,1,1,2,2,1,4,2,2,0,3,1,2,4,1,2,0,4,3,3,3,1,2,1,1,4
03/08/2020,17:44:40,817,145,84,128,30,9,23,10,7,8,9,5,8,5,1,3,4,4,3,8,3,4,10,3,3,6,3,2,4,2,3,1,1,1,1,3,3,1,6,1,0,4,1,3,1,0,3,1,2,3,2,5,2,2,1,3,3,4,4,2,2,3
03/08/2020,17:44:41,836,144,79,119,41,10,25,4,2,10,6,6,11,9,5,4,3,5,0,9,5,2,8,4,3,5,7,2,6,4,3,2,6,1,2,1,4,2,6,3,2,3,2,2,0,4,2,2,3,3,2,2,6,2,3,3,3,2,4,2,3,4
03/08/2020,17:44:42,810,157,82,123,34,5,21,4,4,8,5,1,12,3,2,3,3,1,9,5,5,4,7,5,2,6,3,7,3,1,2,1,1,2,2,2,1,0,2,3,2,2,3,0,0,3,1,2,2,2,2,2,2,5,2,3,5,3,5,3,2,4
03/08/2020,17:44:43,796,140,69,141,25,17,21,13,12,17,5,6,12,7,7,6,6,6,9,1,6,4,5,4,2,7,1,5,3,4,5,1,5,3,4,1,3,1,2,2,1,3,3,1,4,2,0,2,3,1,1,3,1,1,3,0,2,3,1,2,4,0
03/08/2020,17:44:44,796,141,74,126,39,18,17,18,11,1,15,7,11,4,8,7,3,7,10,7,7,1,12,2,5,0,6,4,3,4,1,1,5,1,2,3,2,1,2,2,2,1,2,1,3,2,2,2,3,2,2,1,4,4,4,2,1,2,2,1,1,1
03/08/2020,17:44:45,806,153,84,127,40,5,22,5,6,10,7,4,8,3,2,1,3,3,9,6,5,3,6,5,2,7,3,4,5,0,3,1,1,1,2,4,1,2,4,0,1,3,2,2,1,0,0,2,4,1,0,4,0,3,1,2,3,1,4,2,4,2
03/08/2020,17:44:47,770,138,67,138,22,10,29,9,10,16,5,9,15,3,8,7,5,2,7,7,2,8,6,7,3,3,5,2,2,4,1,2,2,4,0,4,3,1,1,3,0,3,4,1,1,1,1,1,1,2,2,2,1,1,3,1,0,4,1,2,2,4
03/08/2020,17:44:47,739,131,87,109,52,10,32,3,7,21,0,11,5,15,5,6,5,5,6,5,6,4,11,2,6,4,6,1,5,1,5,4,2,2,2,2,1,3,3,2,4,1,4,1,3,2,1,4,1,2,2,1,2,0,1,3,3,2,3,1,2,1
03/08/2020,17:44:49,743,134,67,132,26,20,12,16,10,14,8,7,1,12,4,4,4,4,1,15,5,7,4,8,2,4,4,2,2,5,1,2,3,0,4,0,2,1,2,3,2,4,2,2,1,3,1,1,3,3,2,2,2,4,2,2,2,1,1,0,2,0
